AuthorID,Author,Date,Content,Attachments,Reactions
"456226577798135808","Deleted User","2022-04-13T12:42:02.0790000-04:00","3837. Im Just A Black Guy#1638 : 855877692737060874 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-13T12:42:05.5780000-04:00","3838. Ishant#1045 : 764677779903873025 (Impersonation with Intent to Defraud)","",""
"456226577798135808","Deleted User","2022-04-13T12:43:21.5080000-04:00","3839. MetaWord | Hasan#3160 : 924622678105665586 (Cooperation With a Known Scammer | Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-13T12:49:49.2600000-04:00","3840. Lust#9000 : 842192979699302422 (Cooperation With a Known Scammer)","","💀 (3)"
"456226577798135808","Deleted User","2022-04-13T12:50:39.4410000-04:00","3841. Zupa#0002 : 960658235361202226 (Cooperation With a Known Scammer)","","💀 (4)"
"456226577798135808","Deleted User","2022-04-13T12:54:35.5930000-04:00","~~3842. 𝐋𝐒 𒉽  GARVIT#7142 : 764555797769224203 (Breach of Agreement)~~","",""
"456226577798135808","Deleted User","2022-04-13T13:28:47.5730000-04:00","3843. nb'Party#0020 : 947488417095245854 (Nitro scam)","",""
"456226577798135808","Deleted User","2022-04-13T13:37:17.9150000-04:00","~~3844. $TrapHouseServices#8969 : 961405296662679552 (Breach of Agreement)~~","","😂 (18),silly (8)"
"456226577798135808","Deleted User","2022-04-13T13:40:13.3780000-04:00","3845. !                     Stefan𓇻#6969 : 725954833890279516 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-13T13:43:52.7710000-04:00","3846. Whale#9035 : 676426519328980992 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-13T15:47:06.3200000-04:00","3847. ! davv#3333 : 945075888347811860 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-04-13T16:01:54.6890000-04:00","3848. villain#6666 : 858772325821186060 (Self Admittance)","",""
"456226577798135808","Deleted User","2022-04-14T00:14:34.2690000-04:00","3849. FatBoy#0862 : 963938166816010270 (Alt of 908503209281196042)","",""
"456226577798135808","Deleted User","2022-04-14T03:37:00.4870000-04:00","3850. Xyz#0001 : 838618590286315520 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-04-14T03:39:08.3610000-04:00","~~3851. GAMERONE#4842 : 905186661632188436 (Breach of Agreement)~~","","💀 (5),sikey_chotulund (5)"
"456226577798135808","Deleted User","2022-04-14T05:50:46.4450000-04:00","~~3852. GAMERONE#8577 : 963478917505765406 ((Alt of 905186661632188436))~~","","👍 (7),IM_kek_laugh (3)"
"456226577798135808","Deleted User","2022-04-14T12:16:16.5880000-04:00","3853. kamel#3421 : 897122725724839998 (Breach of Agreement)","","👍 (1)"
"456226577798135808","Deleted User","2022-04-14T13:45:51.8740000-04:00","~~3854. Maureen.NFT#5330 : 950199085380567040 (Nitro Scam)~~","","bhavik_dance (6)"
"456226577798135808","Deleted User","2022-04-14T13:48:14.5260000-04:00","3855. Maureen.NFT#5330 : 950199085380567040 (Breach of Agreement)","","wait (8)"
"456226577798135808","Deleted User","2022-04-14T13:55:46.9150000-04:00","3856. lagging#0002 : 952104374358908950 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-14T13:55:54.1600000-04:00","3857. Exotic..#4405 : 825415830703308891 ((Alt of 950199085380567040))","",""
"456226577798135808","Deleted User","2022-04-14T14:11:20.4950000-04:00","3858. nbla#0001 : 934694216561459261 (Breach of Agreement)","","Really (5)"
"456226577798135808","Deleted User","2022-04-14T16:14:16.2270000-04:00","3859. xxxかねし#3397 : 740612445718052866 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-14T19:33:55.5840000-04:00","~~3860. Mish.#0001 : 766242519817912340 (Nitro Scam)~~","","XD (9),pikaleftxd (10),pikarightxd (10),pikaupsidedownxd (8),AniGay (2),🍆 (2),💦 (3),bruh (1)"
"456226577798135808","Deleted User","2022-04-15T01:42:16.6150000-04:00","3861. Stan.#6666 : 851878870118039632 (Nitro Scam)","","mave_themadmanOwO (26)"
"456226577798135808","Deleted User","2022-04-15T02:00:53.3230000-04:00","3862. 𝐋𝐒 𒉽 Trio#4579 : 568601327416901632 (Alt of 740612445718052866)","",""
"456226577798135808","Deleted User","2022-04-15T14:29:32.5320000-04:00","~~3863. "" ~ 𝘙𝘪𝘱𝘱𝘦𝘳. ៹🖤#0067 : 903873442565218304 (Account Take-Over)~~","","DF_pepe_ultrablast_laugh (5)"
"456226577798135808","Deleted User","2022-04-15T14:55:44.5370000-04:00","3864. kiko#1337 : 704801679458959411 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-15T17:12:23.4170000-04:00","3865. MINT NFT#8850 : 519960321369309184 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-15T20:37:49.2590000-04:00","3866. DonHulio#6969 : 940059512629522432 (Breach of Agreement | Alt of 930890922709909584)","",""
"456226577798135808","Deleted User","2022-04-16T06:45:53.2350000-04:00","3867. Ramcharan#8334 : 749962245634654228 (Attempted ATO)","","PepeLaugh (11)"
"456226577798135808","Deleted User","2022-04-16T12:33:26.1270000-04:00","3868. !    Shishini#0232 : 879632729954717726 (Breach of Agreement)","","🥲 (4),💀 (3)"
"456226577798135808","Deleted User","2022-04-16T12:37:16.0010000-04:00","3869. !  FT | Zoher.#2005 : 925194292497121340 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-04-16T14:04:07.7320000-04:00","3870. SusNobody#4877 : 871465309968670820 (Breach of Agreement)","","FeelsGoodMan (7)"
"456226577798135808","Deleted User","2022-04-17T12:54:01.4470000-04:00","3871. Snike#0001 : 963104919274004571 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-18T05:10:53.4430000-04:00","3872. ᴠᴋ | Seller#3893 : 952633511691583581 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-04-18T05:57:31.0560000-04:00","3873. ! Verdeee#0005 : 963298562383417344 ((Alt of ! Verdeee.eth#8723 817145594769571871))","","ax_dil_ki_barish (5)"
"456226577798135808","Deleted User","2022-04-18T09:03:17.7120000-04:00","3874. Kwenma#7338 : 766313421523386458 (Self Admittance)","",""
"456226577798135808","Deleted User","2022-04-18T09:28:51.4490000-04:00","3875. ! kRISH ♡ᴬᶦˡᵉʸ#9653 : 860214509418577950 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-18T09:51:27.5970000-04:00","3876. ㄥㄩ匚丨ᗪ#2815 : 950891002070192178 (ATO)","","BruceLaugh (1)"
"456226577798135808","Deleted User","2022-04-18T10:58:59.2590000-04:00","3877. Gnomed#8155 : 965511398727778334 (Impersonation With Intent to Defraud)","","CS_saale (6)"
"456226577798135808","Deleted User","2022-04-19T14:14:47.8690000-04:00","3878. ""~ShaxDy..?🌙#6969 : 816603318025322528 (Self Admittance)","",""
"456226577798135808","Deleted User","2022-04-19T14:19:11.9830000-04:00","3879. !        Mysterious Man#6484 : 691252912604839956 (Breach of Agreement)","","⭐ (7)"
"456226577798135808","Deleted User","2022-04-19T17:58:46.6070000-04:00","3880. gool#8747 : 965173927678713886 (Alt of 963104919274004571)","",""
"456226577798135808","Deleted User","2022-04-20T14:13:42.1960000-04:00","3881. ¿   ⴽ Y Z Σ N  ¡!#1111 : 903179435920994324 (Breach of Agreement)","","xn_train_ka_safar (2)"
"456226577798135808","Deleted User","2022-04-20T21:39:06.8520000-04:00","3882. Cry#7309 : 930442633090842664 (Impersonation with Intent to Defraud)","","zzzzMocharogue_LeMundiTod (3)"
"456226577798135808","Deleted User","2022-04-20T21:41:44.6350000-04:00","3883. miracle#0069 : 787685812149289000 (Self Admittance)","",""
"456226577798135808","Deleted User","2022-04-20T21:44:03.7510000-04:00","3884. syntex#6546 : 922294174345216081 (Alt of 930442633090842664)","","hex_hasii (6)"
"456226577798135808","Deleted User","2022-04-23T00:58:57.9920000-04:00","3885. stefanuu#1666 : 949683070712295494 (Alt of 892463640966492170)","",""
"456226577798135808","Deleted User","2022-04-23T06:25:23.6230000-04:00","3886. Morgann#6969 : 928619789721690113 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-23T15:42:10.5350000-04:00","3887. gooooodd#0001 : 956271004898975795 (Breech of Agreement)","",""
"456226577798135808","Deleted User","2022-04-23T19:03:17.7790000-04:00","3888. Itzkr$zz#2222 : 956408491533299763 (Self Admittance)","","crazytroll (3),silly (3)"
"456226577798135808","Deleted User","2022-04-24T06:34:07.4800000-04:00","3889. gooooodd#0001 : 956271004898975795 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-24T06:50:16.5320000-04:00","3890. Elite5k#3765 : 954110169267208302 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-24T09:11:37.9720000-04:00","~~3891. ⚡Chaitanya#5567 : 838305254234652672 (Breach of Agreement)~~","",""
"456226577798135808","Deleted User","2022-04-24T12:10:13.7820000-04:00","3892. !""Yaxin#5960 : 958011540404056084 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-24T12:37:23.3480000-04:00","3893. - A D I T Y A#1010 : 964979601803739208 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-24T13:34:40.2910000-04:00","3894. Firey#9999 : 866782231465033728 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-04-24T13:40:27.6750000-04:00","3895. Sowwyz#0001 : 960592729384046603 (Account Take-Over)","",""
"456226577798135808","Deleted User","2022-04-24T13:46:40.9060000-04:00","3896. Dutzu#0001 : 954361174697328650 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-24T14:07:36.1380000-04:00","3897. noides#0001 : 936244262507524097 (Co-Operation with a Known Scammer)","",""
"456226577798135808","Deleted User","2022-04-25T06:40:57.3450000-04:00","3898. gooooodd#0001 : 956271004898975795 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-25T07:11:15.6100000-04:00","3899. Pafcho#7864 : 910705608808886333 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-25T09:28:05.5690000-04:00","3900. Aprendiz#8888 : 597435632117088267 (Breach of Agreement)","","😋 (1)"
"456226577798135808","Deleted User","2022-04-25T09:46:56.6380000-04:00","3901. 𝘿𝙚𝙚𝙥 •#1901 : 944182007750098984 (Breach of Agreement)","","BR_turbolaugh (5)"
"456226577798135808","Deleted User","2022-04-25T10:26:28.3190000-04:00","3902. $~ Alex#2149 : 957659524616048730 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-25T12:43:50.0730000-04:00","~~3903. Swappy 👻☄#0001 : 900236160759128085 (Breach of Agreement)~~","","A_Troll (11),sussy (2)"
"456226577798135808","Deleted User","2022-04-26T05:30:59.4300000-04:00","3904. Karma.#8265 : 954049807066988555 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-26T05:33:57.4720000-04:00","3905. Thanosaa#1337 : 960583537847828572 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-26T05:36:28.6380000-04:00","~~3906. Shenzo#0001 : 858220314218725377 (Breach of Agreement)~~","",""
"456226577798135808","Deleted User","2022-04-26T06:21:23.5710000-04:00","3907. 45qk#8404 : 874612298055049238 (Nitro Scam)","","BruceLaugh (4)"
"456226577798135808","Deleted User","2022-04-26T07:26:32.6090000-04:00","3908. !       Mysterious Man ₰ Insydin#6969 : 783559239448002611 (Breach of Agreement)","","HoldingInLaff (9)"
"456226577798135808","Deleted User","2022-04-26T08:03:29.6770000-04:00","3909. LeGit <$#9656 : 941278923713556542 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-26T10:05:43.5850000-04:00","3910. Trapz#8086 : 943128712860295188 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-26T10:37:12.2250000-04:00","3911. dthwsh#8970 : 959469891453349890 (Breach of  Agreement)","",""
"456226577798135808","Deleted User","2022-04-26T20:17:28.8110000-04:00","3912. pry#2222 : 918369731919093760 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-04-27T10:08:18.1710000-04:00","3913. vzz#0001 : 964923671409987654 (Breach of Agreement)","","420_Tiggerlol (7)"
"456226577798135808","Deleted User","2022-04-28T07:36:18.7940000-04:00","3914. .Vortxx🥀#0010 : 927117647957598218 (Breach of Agreement)","","😋 (2),😫 (1),🔫 (1)"
"456226577798135808","Deleted User","2022-04-28T08:58:27.6090000-04:00","3915. SEKsi 🖤MusKan#1718 : 922387616635158559 (Nitro Scam)","","fx_titulaugh (6)"
"456226577798135808","Deleted User","2022-04-28T10:38:16.0250000-04:00","3916. THE DEV#4437 : 774878050273591348 (Attempted ATO)","","🎉 (3)"
"456226577798135808","Deleted User","2022-04-28T10:51:04.5760000-04:00","3917. Puzzle#9119 : 965664574206541925 (Breach of Agreement)","","🎉 (2)"
"456226577798135808","Deleted User","2022-04-28T14:10:10.1190000-04:00","3918. DaisyXO#0001 : 957983910107709440 (Breach of Agreement)","","🎉 (2)"
"456226577798135808","Deleted User","2022-04-28T19:56:38.4500000-04:00","3919. Kawaii.UwU#0008 : 966725754899554434 (Breach of Agreement)","","🎉 (6)"
"456226577798135808","Deleted User","2022-04-29T07:59:37.4390000-04:00","3920. 々Hùng#0001 : 929223885944135680 (Breach of Agreement)","","🔫 (7),🤡 (11)"
"456226577798135808","Deleted User","2022-04-29T14:05:48.6750000-04:00","3921. AronPatron#4226 : 940354103907868702 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-01T01:46:33.0370000-04:00","3922. !  Spo0ky I Seller#7777 : 960637989833293895 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-01T04:50:56.0640000-04:00","3923. UC_Carder🚨#0407 : 921779975030472777 (Breach of Agreement)","","BR_turbolaugh (5)"
"456226577798135808","Deleted User","2022-05-01T13:31:47.1820000-04:00","3924. Kratos 🌹#7539 : 964178762327543828 (Breach Of Agreement)","","d_bkys (8)"
"456226577798135808","Deleted User","2022-05-01T16:33:32.4850000-04:00","3925. vinx#0001 : 888709500381573120 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-01T16:35:09.5980000-04:00","3926. cryptic#0001 : 968988164205195394 (Co-Operation with a Known Scammer)","",""
"456226577798135808","Deleted User","2022-05-02T20:00:10.3000000-04:00","3927. ! Verdeee#2100 : 966824619547959306 (Nitro Scam)","","pepobuisnes (6)"
"456226577798135808","Deleted User","2022-05-03T02:54:01.5290000-04:00","3928. Mrt#1448 : 258311148871483392 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-03T10:28:56.7390000-04:00","3929. Boody#9999 : 851523411133202472 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-03T15:54:50.5650000-04:00","3930. !  KnownAsMahakaal#2353 : 692058755046703124 (Breach of Agreement)","","wait (29)"
"456226577798135808","Deleted User","2022-05-04T17:29:44.5270000-04:00","3931. dev#1337 : 950594963434004480 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-05T02:49:02.7000000-04:00","3932. ! Toni#0001 : 953355331600277534 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-05T09:40:32.6330000-04:00","3933. Toni.#1000 : 935797877236719626 (Alt of 953355331600277534)","",""
"456226577798135808","Deleted User","2022-05-05T21:08:51.6780000-04:00","3934. PitcherBox#8559 : 905679842517868564 (Breach of Agreement)","","slapindaface (3)"
"456226577798135808","Deleted User","2022-05-06T01:06:34.5850000-04:00","3935. Zara#0778 : 530778574287011841 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-06T01:08:07.4860000-04:00","3936. ! 0xMiner#9504 : 958803586589028382 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-06T03:52:15.7360000-04:00","3937. HARRY#0637 : 969028064648519711 (Breach of Agreement)","","🤡 (6)"
"456226577798135808","Deleted User","2022-05-06T04:42:09.4000000-04:00","3938. "" 𝐅𝐗 𒉽AKSHAT#6969 : 266393094201671690 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-07T00:11:41.4660000-04:00","~~3939. !                           KiWi#9149 : 852890010561544192 (Breach of Agreement)~~","","😂 (2)"
"456226577798135808","Deleted User","2022-05-07T10:28:47.0180000-04:00","3940. -SurGicaL.🖤#0696 : 359488908628721665 (Breach of Agreement)","","Cosy_lmao_wtf (7)"
"456226577798135808","Deleted User","2022-05-07T10:30:16.5460000-04:00","3941. !-Shadow.NFT 🖤#2546 : 859294740352991243 (Breach of Agreement)","","vnm_lmaooo (5),😋 (2),cutepepe (3)"
"456226577798135808","Deleted User","2022-05-07T17:21:29.7920000-04:00","3942. What is happening#0872 : 815481632873906176 (Attempted Account Take-Over)","",""
"456226577798135808","Deleted User","2022-05-08T05:40:54.1390000-04:00","3943. ExtraTGDxd#3353 : 880391059199381555 (Breach of Agreement)","","HappyDoggy (3),🇫 (1),🇦 (1),🇰 (1),🇪 (1)"
"456226577798135808","Deleted User","2022-05-08T05:43:09.2220000-04:00","3944. Scavar#0080 : 954034982211440683 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-08T15:43:39.2930000-04:00","3945. BigBrainSpy#0049 : 775629337332285460 (Breach of Agreement)","","questionmark (3),yashu_watching_phone (3)"
"456226577798135808","Deleted User","2022-05-10T00:25:45.5820000-04:00","3946. loy#0001 : 953494813200748544 (Breach of Agreement)","","ih_hulk_fuck (6)"
"456226577798135808","Deleted User","2022-05-10T13:23:00.1050000-04:00","3947. ! -' ⚘₊ζ͜͡K Ξ N I C H I#0003 : 909283410848141382 (Breach of Agreement)","","lgn_dark_Haters (5),🇸 (18),🇨 (18),🇦 (18),🇲 (18),Ⓜ️ (18),🇪 (18),🇷 (18),LMAOOOOOO_DV (15),scammer (16),fa_noscam (16),pepeboom (14),🤣 (14),😂 (14),rz_mochu_dance (12),lmao_bahincho (11),vnm_lmaooo (11),100GAYy (12),rz_lmao (11),_kekboom (12)"
"456226577798135808","Deleted User","2022-05-11T07:03:16.9160000-04:00","3948. Biasjaguar Here!#3364 : 963484625798332517 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-11T12:06:42.0870000-04:00","3949. D3mon.#3917 : 853242422813655061 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-11T19:44:14.4410000-04:00","3950. Stan.#9239 : 968787600435453952 ((Breach of agreement))","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-11T20:07:50.7730000-04:00","3951. salty#1100 : 933493887467671593 (Breach of agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-11T22:23:21.9350000-04:00","3952. Kawaii 〆#0003 : 178724883507707904 (Alt of 966725754899554434)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T00:59:57.1340000-04:00","3953. syzen#2756 : 958047590023331880 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T01:01:46.2570000-04:00","3954. AGENT#6932 : 936866154604003369 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T01:32:55.5660000-04:00","3955. ! Psycho ❣#5510 : 957276912185647175 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T01:34:13.7420000-04:00","3956. HOLIDAY1#0011 : 952971706664882196 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T02:06:48.7150000-04:00","3957. > EsteG.#0001 : 948485638523609119 (Breach of Agreement)","","🍌 (1)"
"456226577798135808","Deleted User","2022-05-12T03:13:10.4430000-04:00","3958. Left doglacord#0003 : 967055882468876328 (Self-Admittance)","","pepe_fast_blast (5)"
"456226577798135808","Deleted User","2022-05-12T10:01:11.4090000-04:00","3959. xKalaş🌙#0001 : 960108959472185344 (Breach of agreement)","","😂 (8)"
"456226577798135808","Deleted User","2022-05-12T22:51:49.9060000-04:00","3960. Speddy#3469 : 853316988318646324 (Co-Operation with a Known Scammer)","","zzzpepehandsup (7)"
"456226577798135808","Deleted User","2022-05-13T08:02:37.0530000-04:00","3961. skerk#7071 : 928796853351370772 (Self-Admittance)","",""
"456226577798135808","Deleted User","2022-05-13T13:58:22.1720000-04:00","3962. LLLLLLOOOSSEERRR#8258 : 593949817760382996 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-13T16:57:11.9610000-04:00","3963. Tense#8595 : 969703877924511764 (Self-Admittance)","",""
"456226577798135808","Deleted User","2022-05-14T13:45:28.9390000-04:00","3964. UN!TY   !      PROFESSOR#0001 : 760447058082791446 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-14T13:46:38.2960000-04:00","3965. K Ξ V I N - NFT#0019 : 973723101034610728 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-14T13:48:32.9360000-04:00","~~3966. UN!TY !  BeasT#4444 : 964201450806857829 (Co-Operation with a Known Scammer)~~","",""
"456226577798135808","Deleted User","2022-05-14T13:49:34.3750000-04:00","3967. UN!TY   !   RAY ♡#6009 : 898182197784232026 (Co-Operation with a Known Scammer)","",""
"456226577798135808","Deleted User","2022-05-14T13:56:49.6790000-04:00","3968. Jopie123#6969 : 873119902712627221 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-14T14:02:02.8700000-04:00","3969. Dealeru#9999 : 863022676846968862 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-14T15:14:05.7980000-04:00","3970. GAURAV#9229 : 971785333756809256 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-15T00:33:34.8840000-04:00","3971. Amр#3708 : 857474029744685056 (Impersonation with Intent to Defraud)","",""
"456226577798135808","Deleted User","2022-05-15T00:34:19.6270000-04:00","3972. beam#1001 : 725691874655993897 (Impersonation with Intent to Defraud)","",""
"456226577798135808","Deleted User","2022-05-15T03:45:50.5050000-04:00","3973. Zygеr#7701 : 415127794519900161 (Impersonation with Intent to Defraud)","",""
"456226577798135808","Deleted User","2022-05-15T03:46:55.6740000-04:00","3974. Zyger#6774 : 922668109687554141 (Impersonation with Intent to Defraud)","",""
"456226577798135808","Deleted User","2022-05-15T11:13:19.2640000-04:00","3975. ! $age#0001 : 785147745982742541 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-15T11:21:06.9290000-04:00","3976. cuqzy#3657 : 963489279525412864 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-15T11:21:29.6590000-04:00","3977. Ab#9310 : 131764536133943296 (Nitro Scam)","",""
"456226577798135808","Deleted User","2022-05-15T19:47:18.3020000-04:00","3978. Plasma#8004 : 951189131831152640 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-16T05:18:24.2930000-04:00","3979. !          Ɱr . K A B I R#0006 : 972476544951922748 (Alt of 909283410848141382)","","🇸 (11),🇨 (11),🇦 (11),🇲 (10),Ⓜ️ (10),🇪 (10),🇷 (10),scammer (11),FeelsGoodMan (7),lol_laugh (1)"
"456226577798135808","Deleted User","2022-05-16T05:28:11.2520000-04:00","3980. maddie <3#8201 : 831415779344908348 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-16T11:25:09.0750000-04:00","3981. !                 HighClassAiden#1234 : 941055932966772779 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-16T12:48:35.0170000-04:00","3982. Cxryz#1000 : 947969745880227880 (Self admittance)","","eth2 (1),😂 (1)"
"456226577798135808","Deleted User","2022-05-16T12:56:15.5820000-04:00","3983. vicious#1509 : 787357615051112501 (Co-operation with an know scammer)","","btc (2)"
"456226577798135808","Deleted User","2022-05-17T03:44:27.3650000-04:00","3984. shu#7547 : 791182821665406976 (Alt of 204440263270072321)","",""
"456226577798135808","Deleted User","2022-05-17T06:58:44.6440000-04:00","~~3985. sexo$#4374 : 923657104319983726 (Breach of Agreement)~~","",""
"456226577798135808","Deleted User","2022-05-17T09:27:47.0140000-04:00","3986. Modwoe#1000 : 919637847227646053 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-17T09:57:28.8520000-04:00","3987. '81ᴇʀ#0001 : 178751118459797505 (Breach of Agreement)","","💀 (8),😂 (1),GAY (1),yfacedesk (1),I_heartbreak (1)"
"456226577798135808","Deleted User","2022-05-17T10:33:39.9370000-04:00","3988. Kenai#0001 : 797207629897138197 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-17T12:25:32.8180000-04:00","3989. J.#2868 : 969969864192192522 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-17T15:44:36.4550000-04:00","3990. Tirth#5669 : 975120788329996298 (Alt of 898486027801481216)","","🇸 (6),🇦 (6),🇨 (7),🇭 (6),🇺 (6),🇹 (6),🇮 (6),🇾 (5),HVClettera (7)"
"456226577798135808","Deleted User","2022-05-18T09:27:05.0440000-04:00","~~3993. Vaq Perky#4716 : 823932847932309525 (Self-Admittance)~~","",""
"456226577798135808","Deleted User","2022-05-18T14:56:32.1590000-04:00","3994. XSane#2642 : 947436518543327243 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-19T03:29:36.1360000-04:00","3995. ADE_S3LL3R#0001 : 894979949981757491 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-19T09:57:17.5770000-04:00","3996. !          2D   I C O N I C#0519 : 856843124307787776 (Alt of 909283410848141382)","","🇬 (6),🇦 (4),🇾 (4),🇰 (3),🇮 (3),🇩 (3),ds_omegakeke (3),darkk_buddhalmao (4),khunkar_hasi (1)"
"456226577798135808","Deleted User","2022-05-19T11:54:56.4890000-04:00","3997. ! ᭄ ЯӨCKΣЯ🍷ᴿᶻ ゞ#4335 : 796286732059672617 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-19T13:37:52.7960000-04:00","3998. Fleee#0001 : 772663274063659019 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-19T15:29:16.7770000-04:00","3999. St#0666 : 966014785172942876 (Breach of Agreement)","","zzzzOR_regem_lickk (3)"
"456226577798135808","Deleted User","2022-05-19T19:45:24.9730000-04:00","4000. shu#9349 : 928860394456510524 (Breach of Agreement)","","wait (11)"
"456226577798135808","Deleted User","2022-05-20T03:32:49.8590000-04:00","4001. NoTCringeWorthy#2968 : 951528609703682139 (Impersonation with Intent to Defraud)","","mr_bandook (5)"
"456226577798135808","Deleted User","2022-05-20T07:11:26.5500000-04:00","4002. badihild#1970 : 905576460281069608 (Breach of Agreement)","","hmm (4)"
"456226577798135808","Deleted User","2022-05-20T23:06:01.2300000-04:00","4004. Josh_Dev#0001 : 765766900860583936 (Breach of Agreement)","","😂 (7)"
"456226577798135808","Deleted User","2022-05-21T08:43:35.4850000-04:00","4005. ! joe#9196 : 940249500088402040 (Breach of Agreement)","",""
"456226577798135808","Deleted User","2022-05-21T08:56:13.5230000-04:00","4006. ! 𝓐 𝓡 𝓨 𝓐#2412 : 890140084777652254 (Breach of Agreement)","","gay_ok (3)"
"456226577798135808","Deleted User","2022-05-21T17:30:06.5220000-04:00","4007. DudeDunked#0001 : 938672751760261130 (Breach of Agreement)","","gay_ok (2)"
"456226577798135808","Deleted User","2022-05-21T19:48:21.7970000-04:00","4008. 𝗧𝗟 ׂׂ⊰ 𝗦𝗵𝗮𝘅𝗽𝗮𝗿𝘁𝗮𝗻#6059 : 927807909470015519 (Account Take-Over)","","gay_ok (2)"
"456226577798135808","Deleted User","2022-05-22T03:37:24.7360000-04:00","4009. Owerview#3113 : 975079086839984208 (Breach of Agreement)","","gay_ok (2)"
"456226577798135808","Deleted User","2022-05-22T03:40:46.0980000-04:00","4010. Jаck#9363 : 672935218692358174 (ATO)","","gay_ok (1),❌ (1)"
"456226577798135808","Deleted User","2022-05-22T03:57:50.0500000-04:00","4011. NINJA HATTORI#7109 : 860562669266272276 (Breach of Agreement)","","gay_ok (2)"
